brand,name,description_full,sku,upc,description_short
SurPro,SurPro Floor Plate w/ Super Grip Soles Kit,"## Elevate Your Stability and Performance

Experience unparalleled control and confidence while working at height with the SurPro Flexion Floor Plate and Super Grip Sole Kit. Engineered for professionals who demand reliability, this comprehensive set provides the essential components to maintain your equipment's traction and structural integrity. Whether you are performing routine maintenance or tackling demanding job site tasks, these components ensure your stilts remain responsive and secure underfoot.

## Precision Engineering for Demanding Environments

This kit is designed to restore the fluid movement and firm footing required for precision work. By replacing worn components with these high-quality SurPro parts, you minimize slippage and maximize the natural flexion of your movement. The included Super Grip Soles are crafted to provide superior surface contact, effectively reducing the risk of accidental slips on various flooring types, while the robust hardware ensures a secure, long-lasting fit.

## Key Features

- **Enhanced Traction:** The Super Grip Soles are engineered to provide maximum surface adhesion, ensuring stability across diverse work environments.
- **Complete Restoration Kit:** Includes all necessary hardware, such as bolts, washers, springs, and bushings, for a comprehensive maintenance solution.
- **Optimized Flexion:** Designed to maintain the natural, ergonomic movement of your stilts, reducing fatigue during extended use.
- **Durable Construction:** Built with high-grade materials to withstand the rigors of daily professional use.
- **Easy Installation:** All components are precision-machined for a seamless fit, allowing for quick and efficient equipment servicing.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | Flexion Floor Plate w/ Super Grip Soles Kit |
| SKU | SURSS2007 |
| Kit Contents | 2x Flexion Floor Plates, 4x Super Grip Soles, Mounting Hardware (Bolts, Washers, Springs, Bushings) |
| Compatibility | Standard SurPro Flexion Stilts |",SURSS2007,,"Flexion Floor Plate w/ Super Grip Soles, Pair. Includes two (2) Flexion Floor Plates, bolts and washers, springs and bushing, (4) Super Grip Soles w/ mounting screws."
SurPro,SurPro Foot Plate Kit,"## Elevate Your Stability and Control

Experience superior balance and confidence while working at height with the SurPro Foot Plate Kit. Engineered for professionals who demand reliability, these oversized foot plates provide an expansive, stable platform that accommodates any boot size. By increasing the surface area, SurPro ensures a more secure stance, reducing fatigue and enhancing your overall control during extended periods of use.

## Versatile Mounting for Custom Security

What sets the SurPro system apart is its innovative, dual-position arch strap configuration. Beyond the standard top-mounted setup, these plates feature a secondary mounting point located behind the heel. This unique design locks your foot into place, preventing slippage and providing a locked-in feel that traditional plates simply cannot match. Built with high-strength, reinforced geometry, these plates are designed to withstand the rigors of daily job site abuse while maintaining structural integrity.

## Key Features

- **Oversized Foot Bed:** A wider surface area improves weight distribution and provides a more stable foundation for users of all sizes.
- **Dual-Position Arch Straps:** Choose between traditional top-mounting or the secure heel-locking position for enhanced stability.
- **Professional-Grade Durability:** Crafted with advanced, high-impact geometry to ensure long-term performance in demanding environments.
- **SurPro Exclusive:** Proprietary design elements engineered specifically to outperform standard industry alternatives.
- **Universal Compatibility:** Designed to integrate seamlessly with your existing stilts for an immediate upgrade in safety and comfort.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | SurPro Foot Plate Kit |
| SKU | SURSS1012 |
| Quantity | Pair (2 Plates) |
| Mounting Options | Dual-position arch strap capability |
| Construction | High-impact reinforced geometry |",SURSS1012,,Foot Plate Kit (Pair). Customers love that our foot plates are wider than the other guys. Our larger foot bed is more stable and helps with balance no matter how big or small the user's feet are.
SurPro,SurPro Key & Lock Side Pole Clamp & Bracket Kit,"## Restore Your Stability and Performance

Ensure your drywall stilts remain in peak operational condition with the SurPro Key & Lock Side Pole Clamp and Bracket Kit. Designed specifically for professionals who demand reliability on the job site, this comprehensive hardware set provides the essential components needed to secure your side poles, maintaining the structural integrity and balance required for safe, high-altitude work.

## Precision Engineering for S1 and S1X Models

This kit is engineered to meet the exact specifications of SurPro S1 and S1X stilts, ensuring a seamless fit and hassle-free installation. By replacing worn or damaged clamping components, you eliminate unwanted movement and instability, allowing you to focus on your craft with complete confidence. Each component is built to withstand the rigors of daily construction environments, providing a long-lasting solution for your equipment maintenance needs.

## Key Features

- **Complete Hardware Solution:** Includes a full set of two side pole clamps, two outer metal clamp brackets, and two side pole bolt assemblies for a total system refresh.
- **Optimized Compatibility:** Specifically manufactured for perfect integration with SurPro S1 and S1X stilt models.
- **Enhanced Structural Security:** Effectively locks side poles into place to prevent slippage and maintain consistent height adjustments.
- **Professional-Grade Durability:** Constructed from high-quality materials designed to endure the heavy-duty demands of professional drywall and painting applications.
- **Simplified Maintenance:** Streamlines the repair process, allowing for quick field adjustments and reduced downtime.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| SKU | SURSS1006 |
| Compatibility | S1 & S1X Stilts |
| Included Components | 2x Side Pole Clamps (HP129W), 2x Outer Metal Clamp Brackets, 2x Side Pole Bolt Assemblies (HS124W) |
| Kit Quantity | Pair |",SURSS1006,,"Key & Lock Side Pole Clamp and Bracket Kit w/ Hardware (Pair) - (2) Side Pole Clamps (HP129W), (2) Outer Metal Clamp Brackets, (2) Side Pole Bolt Assemblies (HS124W). Fits: S1 & S1X Stilts"
SurPro,SurPro Nylon Sleeve Kit,"## Elevate Your Stilt Performance

Ensure your SurPro stilts remain in peak operating condition with this comprehensive Nylon Sleeve Kit. Designed for durability and smooth articulation, these replacement components are essential for maintaining the stability and fluid movement required for professional drywall, painting, and ceiling installation work. By replacing worn sleeves, you restore the precision and reliability of your equipment, allowing you to work with confidence and efficiency on every job site.

## Precision Engineering for Professional Results

This kit is engineered to meet the exact tolerances of SurPro equipment, ensuring a seamless fit and hassle-free installation. Constructed from high-grade, wear-resistant nylon, these sleeves provide the necessary friction reduction for consistent stilt performance. Whether you are performing routine maintenance or refurbishing a well-used pair of stilts, this kit provides the high-quality components needed to extend the lifespan of your gear.

## Key Features

- **Complete Maintenance Solution:** Includes a full set of four top and four bottom sleeves to service a pair of stilts entirely.
- **Durable Construction:** Manufactured from industrial-grade nylon designed to withstand the rigors of daily professional use.
- **Optimized Performance:** Restores smooth, quiet operation to your stilt joints, minimizing drag and improving balance.
- **Perfect Compatibility:** Specifically engineered for SurPro stilt systems, ensuring an exact fit without the need for modifications.
- **Essential Replacement:** Ideal for contractors looking to maintain safety standards and equipment longevity.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | Nylon Sleeve Kit |
| SKU | SURSS1007 |
| Kit Contents | 4x Top Sleeve (HS148M), 4x Bottom Sleeve (HS149M) |
| Material | Industrial Nylon |
| Compatibility | SurPro Stilts |",SURSS1007,,Nylon Sleeve Kit (Pair). Includes: (4) Nylon Sleeve Top (HS148M) and (4) Nylon Sleeve Bottom (HS149M).
SurPro,SurPro Plastic Leg Band Kit for Single Sided Stilts,"## Upgrade Your Comfort and Mobility

Experience a new standard of stability and ease while working at heights with the SurPro Flex Leg Band Kit. Designed to replace rigid, traditional aluminum components, these flexible nylon bands provide a forgiving fit that moves with your body, significantly reducing fatigue during long shifts on the job site. Whether you are a professional drywaller, painter, or contractor, this kit ensures your stilts feel like a natural extension of your legs.

## Engineered for Performance

The secret to the superior comfort of this kit lies in its high-durability nylon construction. Unlike standard metal bands that can dig into the skin, the Flex Leg Bands offer a contoured, flexible interface that maintains structural integrity while providing a more ergonomic experience. The included wider straps are specifically engineered to distribute pressure more evenly across the inner leg, preventing chafing and discomfort throughout the workday.

## Key Features

- **Flexible Nylon Construction:** Durable, lightweight material that offers a more forgiving fit than traditional aluminum alternatives.
- **Enhanced Ergonomics:** Wider leg straps minimize pressure points and improve overall comfort during extended use.
- **Comprehensive Kit:** Includes everything needed for a complete upgrade, including two flex bands, two straps, and a full hardware set.
- **Broad Compatibility:** Designed to integrate seamlessly with Sur-Stilts and Sur-Mag models.
- **Versatile Application:** Compatible with newer generation S1 and S1X models as a comfortable, non-OEM alternative to standard wraparound bands.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| SKU | SURSS1005P |
| Included Components | 2x Flex Leg Bands (HS101W-F), 2x Leg Band Straps (HS104S-B), 1x Bolt Kit (SS134) |
| Material | High-Durability Nylon |
| Compatibility | Sur-Stilts, Sur-Mag, S1, S1X |
| Product Type | Stilt Accessory Kit |",SURSS1005P,,"Flex Leg Band Kit (Pair). Includes: (2) Flex Leg Bands (HS101W-F), (2) Leg Band Straps (HS104S-B), Leg Band Bolt Kit w/ Washers and Nuts (SS134)."
SurPro,SurPro Stilt Hardware Kit,"## Restore Your Mobility and Stability

Ensure your professional-grade stilts remain in peak operating condition with the SurPro Stilt Hardware Kit. Designed specifically for maintenance and repair, this comprehensive set provides the essential components required to keep your equipment functioning smoothly on the job site. By replacing worn-out fasteners and bearings, you can maintain the precision balance and safety standards necessary for high-altitude tasks.

## Precision Engineering for Reliable Performance

Don't let loose hardware compromise your safety or efficiency. This kit is engineered to meet the rigorous demands of daily construction and drywall work, offering a seamless fit for your existing SurPro equipment. Each component is manufactured to withstand the mechanical stress of constant movement, ensuring your stilts provide consistent support throughout your shift.

## Key Features

- **Comprehensive Maintenance:** Includes a complete set of 8 high-strength nuts and bolts to secure critical connection points.
- **Smooth Operation:** Comes with 16 premium leg bearings to restore fluid motion and reduce friction during use.
- **Direct Compatibility:** Specifically curated for SurPro stilt systems to ensure a perfect, hassle-free installation.
- **Safety First:** Facilitates the regular maintenance required to prevent equipment failure and maintain structural integrity.
- **Professional Grade:** Built to endure the heavy-duty environment of professional contracting and renovation projects.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | Stilt Hardware Kit |
| SKU | SURSS1001 |
| Included Fasteners | 8 sets of nuts & bolts |
| Included Bearings | 16 leg bearings |",SURSS1001,,"SurPro Stilt Hardware Kit includes: 8 sets of nuts & bolts, 16 leg bearings."
SurPro,SurPro Stilt Socks w/ All Models-Large,"## Elevate Your Comfort on the Job

Experience unparalleled support during long hours on your stilts with SurPro Stilt Socks. Engineered specifically for professionals who demand stability and relief, these socks are designed to mitigate the friction and pressure associated with extended stilt use. By providing a cushioned barrier between your feet and your equipment, they ensure you can maintain focus on your craft without the distraction of discomfort.

## Engineered for the Professional Tradesperson

Whether you are performing drywall installation, painting, or ceiling work, your footwear is the foundation of your productivity. These socks feature a specialized construction that conforms to the foot, preventing bunching and slippage inside your stilt straps. The durable fabric blend is optimized for breathability and moisture management, keeping your feet cool and dry throughout the most demanding shifts.

## Key Features

- **Ergonomic Design:** Tailored specifically for the unique fit requirements of stilt users to minimize pressure points.
- **Enhanced Cushioning:** Provides targeted padding to absorb impact and reduce fatigue during prolonged standing.
- **Moisture-Wicking Fabric:** Advanced materials pull sweat away from the skin, promoting a dry and hygienic environment.
- **Secure Fit:** Engineered to stay in place, preventing the irritation caused by shifting fabric inside your gear.
- **Universal Compatibility:** Designed to integrate seamlessly with all SurPro stilt models and most standard professional stilts.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | SurPro Stilt Socks |
| SKU | SURSS2004 |
| Size | Large |
| Compatibility | All SurPro Stilt Models |",SURSS2004,,Sur-Pro Stilt Socks
SurPro,SurPro Stilt Socks w/ All Models-XL,"## Elevate Your Comfort and Performance

Experience unparalleled support during long hours on the job site with SurPro Stilt Socks. Engineered specifically for professionals who rely on stilts for drywall, painting, or ceiling installation, these socks provide the essential cushioning and moisture management required to maintain peak productivity while minimizing foot fatigue.

## Designed for the Demanding Professional

These socks are crafted to integrate seamlessly with all SurPro stilt models, ensuring a secure fit that prevents bunching or slippage inside the foot plate. By providing an extra layer of protection against the pressure points common with extended stilt use, they allow you to focus entirely on your craftsmanship rather than discomfort.

## Key Features

- **Stilt-Optimized Fit:** Specifically engineered to accommodate the unique requirements of professional stilts, ensuring stability and comfort.
- **Enhanced Cushioning:** Targeted padding reduces impact and pressure, protecting your feet during high-intensity work shifts.
- **Moisture-Wicking Fabric:** Advanced textile construction draws perspiration away from the skin, keeping your feet dry and comfortable throughout the day.
- **Universal Compatibility:** Designed to perform flawlessly with all SurPro stilt models, making them an essential addition to your gear.
- **Durable Construction:** Built to withstand the rigors of daily construction environments while maintaining their shape and support.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | SurPro Stilt Socks |
| SKU | SURSS2005 |
| Size | XL |
| Compatibility | All SurPro Stilt Models |",SURSS2005,,Sur-Pro Stilt Socks
SurPro,SurPro Stilts Leg Band Bolt Kit,"## Secure Your Stability on the Job

Maintain the structural integrity of your SurPro single-sided stilts with this essential hardware replacement kit. Engineered for durability and a precise fit, this bolt kit ensures your leg bands remain securely fastened, providing the confidence and stability required for professional drywall, painting, and ceiling work.

## Reliable Hardware for Demanding Environments

Don't let worn or missing hardware compromise your safety or productivity. This comprehensive kit provides all the necessary components to restore your equipment to factory-standard performance. Each piece is selected for its resistance to the rigors of daily construction use, ensuring a tight, vibration-resistant connection that keeps you moving safely throughout your shift.

## Key Features

- **Complete Hardware Set:** Includes everything needed for a full leg band replacement, featuring four cap screws, four locknuts, and eight washers.
- **Precision Engineering:** Designed specifically for SurPro single-sided stilts to ensure perfect thread compatibility and fitment.
- **Enhanced Security:** The included locknuts provide superior resistance against loosening, even during repetitive motion and heavy-duty use.
- **Durable Construction:** High-quality materials designed to withstand the high-stress environment of professional job sites.
- **Easy Installation:** Streamlined components allow for quick maintenance, minimizing downtime so you can get back to work faster.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| SKU | SURSS134 |
| Compatibility | Single-Sided Stilts |
| Bolt Type | 1/4""-20 x 2"" Cap Screws |
| Kit Contents | 4 Cap Screws, 4 Locknuts, 8 Washers |",SURSS134,,"Leg Band Bolt Kit for Single-Sided Stilts. Includes: (4) 1/4""-20 x 2"" Cap Screws, (4) Locknuts and (8) Washers."
SurPro,SurPro Stilts Lower Side Pole Bolt Kit,"## Maintain Your Stability and Safety

Ensure your SurPro stilts remain in peak operating condition with this essential hardware replacement kit. Designed specifically for the lower side pole assembly, these components provide the structural integrity required for professional-grade performance. Whether you are performing routine maintenance or replacing worn hardware, this kit ensures your side poles are securely fastened to the main body bracket for reliable, wobble-free operation.

## Precision Engineering for Professional Use

Don't compromise on the safety of your equipment. This kit includes high-strength fasteners engineered to withstand the rigors of daily job site use. By utilizing the correct hardware, you prevent unnecessary play in the stilt assembly, allowing for consistent balance and confidence while working at height. Each component is selected to match the exact specifications of your SurPro equipment, ensuring a seamless fit and straightforward installation.

## Key Features

- **Complete Hardware Set:** Includes everything needed to secure both lower side poles, featuring two cap screws, two locknuts, and four washers.
- **Secure Fastening:** High-quality locknuts ensure that vibrations from movement do not loosen the connection over time.
- **Exact Compatibility:** Specifically manufactured for SurPro stilts to ensure proper alignment with the lower side pole bracket.
- **Durable Construction:** Built to withstand the mechanical stress and environmental demands of professional drywall and construction environments.
- **Easy Maintenance:** Simplifies the repair process, allowing you to get back to work quickly with minimal downtime.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| SKU | SURSS124 |
| Component Type | Lower Side Pole Bolt Kit |
| Fastener Size | 1/4""-20 x 1-1/2"" |
| Included Hardware | (2) Cap Screws, (2) Locknuts, (4) Washers |",SURSS124,,"These Lower Side Pole Bolts secure your side poles to the Lower Side Pole Bracket on the Main Body of your sets. (2) 1/4""-20 x 1-1/2"" Cap Screws w/ (2) Locknuts and (4) Washers."
SurPro,SurPro Stilts Side Pole Clam Bolt Kit,"## Restore Your Stability and Performance

Ensure your SurPro stilts remain in peak operating condition with this essential Side Pole Clamp Bolt Kit. Designed specifically for the rigorous demands of professional drywall and painting work, this hardware kit provides the necessary components to maintain a secure, wobble-free connection between your side poles and the stilt frame. Don't let loose or worn-out hardware compromise your safety or efficiency on the job site; this direct-fit replacement kit restores the structural integrity of your equipment, allowing you to work with confidence and precision.

## Precision Engineering for Professional Reliability

Crafted to meet the exact manufacturing standards of SurPro equipment, these bolts are built to withstand the high-torque environments of daily construction use. By replacing worn or stripped fasteners, you eliminate unwanted play in the leg assembly, ensuring consistent balance and support throughout your shift. This kit is a must-have for any professional contractor looking to extend the service life of their stilts and maintain optimal performance standards.

## Key Features

- **Direct OEM Compatibility:** Engineered specifically for SurPro stilts to ensure a perfect fit and seamless installation.
- **Enhanced Structural Security:** Replaces worn hardware to eliminate side-pole movement and maintain rigid stability.
- **Professional-Grade Durability:** Constructed from high-strength materials designed to resist the wear and tear of demanding work environments.
- **Easy Maintenance:** Allows for quick, on-site repairs, minimizing downtime and keeping you productive.
- **Essential Safety Component:** Helps prevent equipment failure by ensuring all critical connection points are properly tightened and secure.

## Technical Specifications

| Specification | Detail |
| :--- | :--- |
| Brand | SurPro |
| Product Name | Stilts Side Pole Clam Bolt Kit |
| SKU | SURSS132 |
| Compatibility | SurPro Stilts Series |",SURSS132,,SurPro Stilts Side Pole Clam Bolt Kit
