Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
TapeTech,variation,18779,JK34SSTT,"TapeTech 0.75"" Premium Stainless Steel Joint Knife",1,0,visible,,"<p>TapeTech 0.75"" Premium Stainless Steel Joint Knife</p>",,,,5.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18779/18779_JK34SSTT_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"0.75""",1,1,1,,,
TapeTech,variation,18778,JK125SSTT,"TapeTech 1.25"" Premium Stainless Steel Joint Knife",1,0,visible,,"<p>TapeTech 1.25"" Premium Stainless Steel Joint Knife</p>",,,,6.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18778/18778_JK125SSTT_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"1.25""",1,1,1,,,
TapeTech,variation,15040,JK06SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 6"" Premium Stainless Steel Joint Knife",,,,13.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15040/15040_TapeTech6PremiumStainlessSteelJointKnife_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"6""",1,1,1,,,
TapeTech,variation,15039,JK05SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 5"" Premium Stainless Steel Joint Knife",,,,12.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15039/15039_TapeTech5PremiumStainlessSteelJointKnife_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"5""",1,1,1,,,
TapeTech,variation,15038,JK04SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 4"" Premium Stainless Steel Joint Knife",,,,11.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15038/15038_TapeTech4PremiumStainlessSteelJointKnife_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"4""",1,1,1,,,
TapeTech,variation,15037,JK03SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 3"" Premium Stainless Steel Joint Knife",,,,9.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15037/15037_JK03SSTT_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15037/15037_JK03SSTT_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15037/15037_JK03SSTT_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15037/15037_JK03SSTT_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15037/15037_JK03SSTT_005.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"3""",1,1,1,,,
TapeTech,variation,15036,JK02SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 2"" Premium Stainless Steel Joint Knife",,,,8.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15036/15036_TapeTech2PremiumStainlessSteelJointKnife_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"2""",1,1,1,,,
TapeTech,variation,15035,JK01SSTT,TapeTech Premium Stainless Steel Joint Knife,1,0,visible,,"TapeTech 1"" Premium Stainless Steel Joint Knife",,,,7.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/15035/15035_TapeTech1PremiumStainlessSteelJointKnife_001.webp,,,TapeTechPremiumStainlessSteelJointKnife,,,,,,,Brand,TapeTech,1,1,0,Size,"1""",1,1,1,,,
TapeTech,variable,TapeTechRoundedCornerPlasterSpatula,TapeTechRoundedCornerPlasterSpatula,TapeTech Rounded Corner Plaster Spatula,1,0,visible,,"<p>TapeTech 6"" (150mm) Rounded Corner Plaster Spatula VSPAT06</p>",,,,,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_005.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_005.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_005.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18451/18451_VSPAT03_005.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18450/18450_VSPAT02_005.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18449/18449_VSPAT01_005.webp,,,,,,,,,,Brand,TapeTech,1,1,0,Size,"6"" (150mm) | 5"" (125mm) | 4"" (100mm) | 3"" (75mm) | 2"" (50mm) | 1"" (25mm)",1,1,1,,,
TapeTech,variation,18454,VSPAT06,"TapeTech 6"" (150mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 6"" (150mm) Rounded Corner Plaster Spatula VSPAT06</p>",,,,13.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18454/18454_VSPAT06_005.webp,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"6"" (150mm)",1,1,1,,,
TapeTech,variation,18453,VSPAT05,"TapeTech 5"" (125mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 5"" (125mm) Rounded Corner Plaster Spatula VSPAT05</p>",,,,12.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18453/18453_VSPAT05_005.webp,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"5"" (125mm)",1,1,1,,,
TapeTech,variation,18452,VSPAT04,"TapeTech 4"" (100mm) Rounded Corner Plaster Spatula",1,0,visible,,"<p>TapeTech 4"" (100mm) Rounded Corner Plaster Spatula VSPAT04</p>",,,,11.99,taxable,,1,,,0,0,,,,,,1,,TapeTech,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_001.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_001_1.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_002.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_003.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_004.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/tapetech/18452/18452_VSPAT04_005.webp,,,TapeTechRoundedCornerPlasterSpatula,,,,,,,Brand,TapeTech,1,1,0,Size,"4"" (100mm)",1,1,1,,,
