brand,product_name,part_number,url,image_url,short_description,category,specifications
Irwin,11 in IRWIN TOOLS Original Locking C-Clamps w/ Regular Tips,IRW11R,https://www.tswfast.com/product/IRW11R?categoryCode=brand_Irwin,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-VG_11R.jpg,,,"{""PART"": ""IRW11R"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Various sized wide opening jaws provide versatility in clamping a wide variety of shapes. Features Size: 11\""/275 mm Jaw capacity: 3-3/8\""/85mm Wide-opening jaws provide greater versatility in clamping a variety of shapes Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use Constructed of high-grade heat-treated alloy steel for maximum toughness and durability Classic trigger release designed to provide maximum locking force"", ""Features"": [""Size: 11\""/275 mm"", ""Jaw capacity: 3-3/8\""/85mm"", ""Wide-opening jaws provide greater versatility in clamping a variety of shapes"", ""Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use"", ""Constructed of high-grade heat-treated alloy steel for maximum toughness and durability"", ""Classic trigger release designed to provide maximum locking force""], ""spec_source"": ""html""}"
Irwin,Aviation Snips - Left and Straight- Red,IRW2073111,https://www.tswfast.com/product/IR2073111?categoryCode=brand_Irwin,https://s3.amazonaws.com/gmscom/master/media-common/product/IR2073111med.jpg,,,"{""PART"": ""IRW2073111"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Features: Compound cutting action with textured grips and E-Z close latch Great for cutting sheet metal, vinyl, plastic, rubber and many other applications Multi-purpose snips with compound cutting leverage Pro-Touch Grips provide superior comfort, resists twisting"", ""spec_source"": ""html""}"
Irwin,IRWIN TOOLS Bi-Metal Utility Blades w/ Dispenser,IRW2084200,https://www.tswfast.com/product/blue-blade-bi-metal-replacement-utility-knife-blades-20Pack?categoryCode=brand_Irwin,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-Irwin_BiMetalBlade.jpg,,,"{""PART"": ""IRW2084200"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources The IRWIN bi-metal utility blade is a revolutionary bi-metal utility blade. Features patented Bi-Metal technology that sets new standards of performance. Features Welded Bi-Metal for sharp edge and flexible body Stays sharper 3X longer than traditional carbon blades 20 pcs/ctn"", ""Features"": [""Welded Bi-Metal for sharp edge and flexible body"", ""Stays sharper 3X longer than traditional carbon blades""], ""spec_source"": ""html""}"
Irwin,5 lb Hi-Visibility Marking Chalk - Flourescent Orange,IRW65105,https://www.tswfast.com/product/IRW65105?categoryCode=brand_Irwin,https://s3.amazonaws.com/tswfastcomfiles/product/IRW65105_M.jpg,,,"{""PART"": ""IRW65105"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Exterior use Ideal for low light conditions and on dark surfaces Use to show layout changes and corrections 5 lb Tub"", ""spec_source"": ""html""}"
Irwin,9 in IRWIN VISE-GRIP The Original Locking Welding Clamp,IRW9R,https://www.tswfast.com/product/IRW9r?categoryCode=brand_Irwin,https://s3.amazonaws.com/gmscom/master/media-common/product/VG11Rmedium.jpg,,,"{""PART"": ""IRW9R"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources U-shaped jaws provide enhanced visibility and more working space. Features Size: 9\""/225 mm Jaw capacity: 2-3/4\""/70 mm U-shaped jaws provide enhanced visibility and more working space Holds work in proper alignment For use in welding applications or for holding awkward shapes in place Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use Constructed of high-grade heat-treated alloy steel for maximum toughness and durability Classic trigger release designed to provide maximum locking force"", ""Features"": [""Size: 9\""/225 mm"", ""Jaw capacity: 2-3/4\""/70 mm"", ""U-shaped jaws provide enhanced visibility and more working space"", ""Holds work in proper alignment"", ""For use in welding applications or for holding awkward shapes in place"", ""Turn screw to adjust pressure and fit work. Stays adjusted for repetitive use"", ""Constructed of high-grade heat-treated alloy steel for maximum toughness and durability"", ""Classic trigger release designed to provide maximum locking force""], ""spec_source"": ""html""}"
Irwin,Hi-Visibility Marking Chalk - Flourescent Orange,IRW64905,https://www.tswfast.com/product/IRW64905?categoryCode=brand_Irwin,https://s3.amazonaws.com/gmscom/master/media-common/product/IRW64905_M.jpg,,,"{""PART"": ""IRW64905"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Exterior use Ideal for low light conditions and on dark surfaces Use to show layout changes and corrections"", ""spec_source"": ""html""}"
Irwin,"Magnetic Nut Setter 5/16"" X 6""",IRWIWAF246516B10,https://www.tswfast.com/product/IRWIWAF246516B10-magnetic-nut-setter5-16-x-6?categoryCode=brand_Irwin,https://s3.amazonaws.com/tswfastcomfiles/product/IRWIWAF246516B10_M.jpg,,,"{""PART"": ""IRWIWAF246516B10"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Made of shock-resistant and heat treated S2 steel for maximum strength and hardness. Magnets are four times more powerful than common magnets. Positive retention of the screw improves installation rate. Universal 1/4 in. hex shank fits most power tools and quick-change chuck adapters. For use with sheet metal screws and other hexagonal head fasteners."", ""spec_source"": ""html""}"
Irwin,6 1/2 in IRWIN TOOLS ProTouch Drywall Jab Saw,IRW2014100,https://www.tswfast.com/product/IRW2014100?categoryCode=brand_Irwin,https://s3.amazonaws.com/capmatfiles/product/MD-IR2014100.jpg,,,"{""PART"": ""IRW2014100"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources IRWIN TOOLS manufactures and distributes professional grade hand tools and power tool accessories worldwide for trade professionals who demand superior performance and durability on the job. Features Thick-Body (1.5mm) blade Aggressive Tri-Ground teeth Ergonomic ProTouch handle"", ""Features"": [""Thick-Body (1.5mm) blade"", ""Aggressive Tri-Ground teeth"", ""Ergonomic ProTouch handle""], ""spec_source"": ""html""}"
Irwin,"Carpenter Pencil, Medium Lead",IRW66305SL,https://www.tswfast.com/product/IRW66305SL-medium-lead-carpenterpencil?categoryCode=brand_Irwin,https://s3.amazonaws.com/tswfastcomfiles/product/IRW66305SL_M.jpg,,,"{""PART"": ""IRW66305SL"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Broad lead makes fine lines for detail drawings or coarse lines on rough surfaces. Oval shape of carpenter pencil won't roll away. For carpenters, builders, tradesman, or anyone who needs a tough pencil that will mark a variety of surfaces. Medium lead."", ""spec_source"": ""html""}"
Irwin,Hi-Visibility Marking Chalk - Flourescent Green,IRW64907,https://www.tswfast.com/product/IRW64907?categoryCode=brand_Irwin,https://s3.amazonaws.com/gmscom/master/media-common/product/IRW64903_M.jpg,,,"{""PART"": ""IRW64907"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Exterior use Ideal for low light conditions and on dark surfaces Use to show layout changes and corrections"", ""spec_source"": ""html""}"
Irwin,IRWIN TOOLS ProTouch Retractable Utility Knife,IRW1774106,https://www.tswfast.com/product/IR1774106?categoryCode=brand_Irwin,https://s3.amazonaws.com/gmscom/master/media-common/product/1774106_med.jpg,,,"{""PART"": ""IRW1774106"", ""MANUFACTURER"": ""Irwin Industrial Tools"", ""full_description"": ""Product Details Resources Patented BladeLock Technology engineered to keep the utility blade secure. Features Quick change blade mechanism Trigger grip for cutting on the pull Hinged blade storage for up to 10 blades"", ""Features"": [""Quick change blade mechanism"", ""Trigger grip for cutting on the pull"", ""Hinged blade storage for up to 10 blades""], ""spec_source"": ""html""}"
"J.J. Keller & Associates, Inc.",Green Attention Scaffold Cardstock Tag [25],JJKTRS102CTM,https://www.tswfast.com/product/JJKTRS102CTM?categoryCode=brand_JJ_Keller_Associates_Inc,https://s3.amazonaws.com/gmscom/master/media-common/product/JJKTRS102CTM_med.jpg,,,"{""PART"": ""JJKTRS102CTM"", ""MANUFACTURER"": ""J.J. Keller & Associates, Inc."", ""full_description"": ""Product Details Resources Green Attention Scaffold Cardstock Tag [25]"", ""spec_source"": ""html""}"
JBC Safety,"36"" Orange Traffic Cone w/ Reflective Collar",JBCRS90045,https://www.tswfast.com/product/36-in-Orange-Traffic-Cone-w-Reflective-Collar?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/gmscom/master/media-common/product/JBCRS90045CT3M64_M.jpg,,,"{""PART"": ""JBCRS90045"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources Features: 36\"" Tall 3M 3340 Flexible reflective cone collar sheeting Injection molded cones with no white liner or fading issues Entire black base comprised of recycled content New indented handle makes picking up cones easier Non-stick area inside conical portion keeps cones from sticking even in the worst conditions UV stabilized to keep your cones fluorescent orange for a long, long time"", ""spec_source"": ""html""}"
JBC Safety,"28"" Orange Traffic Cone w/ Reflective Collar",JBCRS70045,https://www.tswfast.com/product/JBCRS70045-28-traffic-cone-orangew-reflective-collar?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCRS70045_M.jpg,,,"{""PART"": ""JBCRS70045"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources This 28\"" cone is strong and flexible in heat or cold, resulting in a more durable cone that will stand up to the challenges of adverse weather or road conditions. The brilliant fluorescent red orange color throughout is visible from any angle, day or night. Specially designed cleated base allows ease of stacking. The cones will not stick together; they'll firmly grip the road and won't easily be blown over."", ""spec_source"": ""html""}"
JBC Safety,JBC Safety 100' Yellow Plastic Chain,JBCCCCH02100,https://www.tswfast.com/product/JBCCCCH02100-100-yellow-plasticchain-2-links-yellow?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCCCCH02100_M.jpg,,,"{""PART"": ""JBCCCCH02100"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources A strong, durable option that will connect to all to JBC™ cones and delineators to form visual barriers that are bright and colorful. Manufactured from polyethylene plastic UV stabilized to prevent color fading 2\"" chain tensil strength 199 lbs 30-day load bearing test 30 lbs"", ""spec_source"": ""html""}"
JBC Safety,"JBC Safety 12lb Delineator PVC Base, 17"", Hexagonal",JBCBV12,https://www.tswfast.com/product/JBCBV12-12lb-delineator-pvc-base17-hexagon?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCBV12_M.jpg,,,"{""PART"": ""JBCBV12"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources Manufactured from 100% recycled rubber tires and are re-vulcanized for maximum durability."", ""spec_source"": ""html""}"
JBC Safety,"JBC Safety 17"" Delineator Rubber Base 12lb",JBCBV12N,https://www.tswfast.com/product/JBCBV12N-12lb-delineator-rubber-base-17-hexagon?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/20544_MD-JBCBV12N.jpg,,,"{""PART"": ""JBCBV12N"", ""full_description"": ""Product Details Resources JBC Safety 17\"" Delineator Rubber Base 12lb"", ""spec_source"": ""html""}"
JBC Safety,"JBC Safety 42"" D-Top Delineator Post, Diamond Top",JBCDTOP,https://www.tswfast.com/product/JBCDTOP-42-d-top-delineatorpost-diamond-top?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCDTOP_L2.png,,,"{""PART"": ""JBCDTOP"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources The D-Top option has a hole at the top to easily mount a barricade light. Base sold separately. Slight indentation at the top to allow for the mounting of a cone sign Recessed area to protect reflective sheeting Strong consistent lip at the base to ensure snug fit with base Two different sizes offered: 42\"" and 28\"" When used in conjunction with the JBC cone bar, you can create a barrier in seconds!"", ""spec_source"": ""html""}"
JBC Safety,JBC Safety Black Plastic Chain Carabiner,JBCCCCB04,https://www.tswfast.com/product/JBCCCCB04-carabiner-plastic-chainaccessory-black?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCCCCB04_M.jpg,,,"{""PART"": ""JBCCCCB04"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources JBC Safety Black Plastic Chain Carabiner"", ""spec_source"": ""html""}"
JBC Safety,JBC Safety Yellow Connecting Links for Plastic Chain,JBCCCCL02,https://www.tswfast.com/product/JBCCCCL02-plastic-connecting-linksfor-plastic-chain-?categoryCode=brand_JBC_Safety,https://s3.amazonaws.com/tswfastcomfiles/product/JBCCCCL02_M.jpg,,,"{""PART"": ""JBCCCCL02"", ""MANUFACTURER"": ""JBC Safety"", ""full_description"": ""Product Details Resources The JBC Safety Plastic CC-CL-02 Yellow Connecting Links connects the chain to the JBC delineator and is perfect for use with the JBC Knob Top Delineator."", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 220 Grit Sanding Disc [15]",JOE09220,https://www.tswfast.com/product/JOE09220-joest-9-220-gritsanding-disc-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09220"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 220 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 120 Grit Sanding Disc [15]",JOE09120,https://www.tswfast.com/product/JOE09120?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09120"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 120 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 150 Grit Sanding Disc [15]",JOE09150,https://www.tswfast.com/product/JOE09150?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09150"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 150 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 180 Grit Sanding Disc [15]",JOE09180,https://www.tswfast.com/product/JOE09180-joest-9-180-gritsanding-disc-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09180"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 180 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 320 Grit Sanding Disc [15]",JOE09320,https://www.tswfast.com/product/JOE09320?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09320"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 320 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 120 Grit 3-7/16"" x 11-3/4"" [15]",JOEREC120,https://www.tswfast.com/product/JOEREC120-joest-120-grit3-7-16-x-11-3-4-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC120"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 120 GRIT3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 150 Grit 3-7/16"" x 11-3/4"" [15]",JOEREC150,https://www.tswfast.com/product/JOEREC150?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC150"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 150 GRIT3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 220 Grit 3-7/16"" X 11-3/4"" [15]",JOEREC220,https://www.tswfast.com/product/JOEREC220-joest-220-grit-rectangle3-7-16-x-11-3-4-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC220"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 220 GRIT RECTANGLE3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 100 Grit Sanding Disc [15]",JOE09100,https://www.tswfast.com/product/JOE09100?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09100"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 100 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" 80 Grit Sanding Disc [15]",JOE09080,https://www.tswfast.com/product/JOE09080?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOE09080"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" 80 GRITSANDING DISC [15]"", ""spec_source"": ""html""}"
Jöst,8 3/4 in Joest Sanding Disk,JOE0555,https://www.tswfast.com/product/JOE0555-joest-interface-pad?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABINTPAD_M.jpg,,,"{""PART"": ""JOE0555"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources Joest Abrasives offer high quality sanding products that will help you finish the job. The patented structure and overall perforations offer dust free sanding and also allows easy dust removal to prevent clogging."", ""spec_source"": ""html""}"
Jöst,"Joest 180 Grit 3-7/16"" X 11-3/4"" [15]",JOEREC180,https://www.tswfast.com/product/JOEREC180-joest-180-grit-rectangle3-7-16-x-11-3-4-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC180"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 180 GRIT RECTANGLE3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 80 Grit 3-7/16"" x 11-3/4"" [15]",JOEREC080,https://www.tswfast.com/product/JOEREC080?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC080"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 80 GRIT3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Joest 100 Grit 3-7/16"" x 11-3/4"" [15]",JOEREC100,https://www.tswfast.com/product/JOEREC100?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC100"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 100 GRIT3-7/16\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 150G Marathon Net Drywall Sanding Discs-10 per pack",JOE09150CM,https://www.tswfast.com/product/JOE09150CM-joest-9-150g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09150CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Joest 320 Grit 3-7/6"" X 11-3/4"" [15]",JOEREC320,https://www.tswfast.com/product/JOEREC320-joest-320-grit-rectangle3-7-6-x-11-3-4-15-?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/PABSHEET_100_120_150_180_220_M.jpg,,,"{""PART"": ""JOEREC320"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 320 GRIT RECTANGLE3-7/6\"" X 11-3/4\"" [15]"", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 120G Marathon Net Drywall Sanding Discs-10 per pack",JOE09120CM,https://www.tswfast.com/product/JOE09120CM-joest-9-120g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09120CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 220G Marathon Net Drywall Sanding Discs-10 per pack",JOE09220CM,https://www.tswfast.com/product/JOE09220CM-joest-9-220g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09220CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Joest 9"" Dust Disc",JOE09DD,https://www.tswfast.com/product/JOE09DD-joest-9-dust-disc?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Dust_Disk_med.jpg,,,"{""PART"": ""JOE09DD"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" DUST DISC"", ""spec_source"": ""html""}"
Jöst,"Joest 9"" Variety Pack",JOEVARPK,https://www.tswfast.com/product/JOEVARPK-joest-9-variety-pack?categoryCode=brand_Joest,https://s3.amazonaws.com/gmscom/master/media-common/product/Sanding_Disk_med.jpg,,,"{""PART"": ""JOEVARPK"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources JOEST 9\"" VARIETY PACK"", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 100G Marathon Net Drywall Sanding Discs-10 per pack",JOE09100CM,https://www.tswfast.com/product/JOE09100CM-joest-9-100g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09100CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 180G Marathon Net Drywall Sanding Discs-10 per pack",JOE09180CM,https://www.tswfast.com/product/JOE09180CM-joest-9-180g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09180CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 320G Marathon Net Drywall Sanding Discs-10 per pack",JOE09320CM,https://www.tswfast.com/product/JOE09320CM-joest-9-320g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09320CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Jöst,"Jöst 9"" 80G Marathon Net Drywall Sanding Discs-10 per pack",JOE09080CM,https://www.tswfast.com/product/JOE09080CM-joest-9-80g-marathonnet-sanding-disc-10-?categoryCode=brand_Joest,https://s3.amazonaws.com/tswfastcomfiles/product/Joest_Marathon_Disc_M.jpg,,,"{""PART"": ""JOE09080CM"", ""MANUFACTURER"": ""Joest"", ""full_description"": ""Product Details Resources The new Jöst useit®-net Marathon is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the useit®-net Marathon pads."", ""spec_source"": ""html""}"
Johnson Abrasives,5 in x 3 in x 1 in Johnson Abrasives Dual-Angle Corner Sanding Sponge - Fine/Medium,JAB1107,https://www.tswfast.com/product/JAB1107?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tswfastcomfiles/product/JAB1107_L.jpg,,,"{""PART"": ""JAB1107"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Premium quality Dual-Angle Corner sanding sponges offer flexibility and versatility for bull-noses, corners and general sanding. Made of high-density foam these sponges are resistant to water and most solvents. Made in the USA from the best raw materials."", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Smooth-Kut Drywall Pole Sanding Sheets - 100 Grit,JAB0307,https://www.tswfast.com/product/JAB0307?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_smoothkut_polesheets.jpg,,,"{""PART"": ""JAB0307"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Durable D-weight paper backing, strong silicon carbide abrasive, and a superior water resistant bonding system combine for longer life (even in humid or wet conditions). Sheets are cut longer for easier mounting on pole sanders. 100 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Smooth-Kut Drywall Pole Sanding Sheets - 120 Grit,JAB0306,https://www.tswfast.com/product/JAB0306?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_smoothkut_polesheets.jpg,,,"{""PART"": ""JAB0306"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Professional grade D-weight paper backing, sharp silicon carbide abrasive, and a superior water resistant bonding system combine to provide a long lasting faster cutting pole sander sheet. 100 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,3 5/16 in x 12 in Johnson Abrasives Wet-Kut Pole Sander Sheets - 120 Grit,JAB0904,https://www.tswfast.com/product/JAB0904?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_wetkut_polesheets.jpg,,,"{""PART"": ""JAB0904"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Wet-Kut is a waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds."", ""spec_source"": ""html""}"
