ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 default,Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 default,Attribute 2 visible,Attribute 2 global,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors
,variation,3CSF,,"Columbia Combo Flusher - 3""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Combo Flusher - 3&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,150.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLCOMBOFLUSHER,,,,,,2,Columbia,Size,"3""",,1,0,,,,,,"Columbia Combo Flusher - 3"", 3CSF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Combo Flusher - 3"" | Columbia Drywall Tools","Shop Columbia Combo Flusher - 3"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Combo Flusher - 3""","Columbia Corner Flushers, drywall finishing tools, 3CSF",Columbia,3CSF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMBOFLUSHER,size,3_in,3 in,,30,1,,,,,,ready,
,variation,35CSF,,"Columbia Combo Flusher - 3.5""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Combo Flusher - 3.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-3-5csf-01.webp,,,COLCOMBOFLUSHER,,,,,,4,Columbia,Size,"3.5""",,1,0,,,,,,"Columbia Combo Flusher - 3.5"", 3.5CSF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Combo Flusher - 3.5"" | Columbia Drywall Tools","Shop Columbia Combo Flusher - 3.5"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Combo Flusher - 3.5""","Columbia Corner Flushers, drywall finishing tools, 3.5CSF",Columbia,3.5CSF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMBOFLUSHER,size,3.5_in,3.5 in,,35,0,,,,,,ready,
,variation,3WTCSF,,"Columbia Combo Flusher - 3"" Widetrack",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Combo Flusher - 3&quot; Widetrack is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3&quot; Widetrack</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-3wtdf-01.webp,,,COLCOMBOFLUSHER,,,,,,3,Columbia,Size,"3"" Widetrack",,1,0,,,,,,"Columbia Combo Flusher - 3"" Widetrack, 3WTCSF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Combo Flusher - 3"" Widetrack | Columbia Drywall Tools","Shop Columbia Combo Flusher - 3"" Widetrack, an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Combo Flusher - 3"" Widetrack","Columbia Corner Flushers, drywall finishing tools, 3WTCSF",Columbia,3WTCSF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMBOFLUSHER,size,3_in_widetrack,"3"" Widetrack",,40,0,,,,,,ready,
,variation,PCMT42,,"Columbia Compound Tube - Predator Carbon Fiber 42""",1,0,visible,Official Columbia semi-automatic taping tools including compound tubes and cam lock tubes.,<p>Columbia Compound Tube - Predator Carbon Fiber 42&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: Predator Carbon Fiber 42&quot;</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 3.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,217.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Semi Automatic Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cmt24-01.webp,,,COLCOMPOUNDTUBE,,,,,,5,Columbia,Size,"Predator Carbon Fiber 42""",,1,0,,,,,,"Columbia Compound Tube - Predator Carbon Fiber 42"", PCMT42, Columbia tools, Semi Automatic Tools, drywall finishing tools","Columbia Compound Tube - Predator Carbon Fiber 42"" | Columbia Drywall Tools","Shop Columbia Compound Tube - Predator Carbon Fiber 42"", an official Columbia semi automatic tools product for professional drywall finishing.",,"index,follow","Columbia Compound Tube - Predator Carbon Fiber 42""","Columbia Semi Automatic Tools, drywall finishing tools, PCMT42",Columbia,PCMT42,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMPOUNDTUBE,size,predator_carbon_fiber_42_in,Predator Carbon Fiber 42 in,,50,0,,,,,,ready,
,variation,CMT24,,"Columbia Compound Tube - 24""",1,0,visible,Official Columbia semi-automatic taping tools including compound tubes and cam lock tubes.,<p>Columbia Compound Tube - 24&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 24&quot;</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 19.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,158.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Semi Automatic Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cmt24-01.webp,,,COLCOMPOUNDTUBE,,,,,,1,Columbia,Size,"24""",,1,0,,,,,,"Columbia Compound Tube - 24"", CMT24, Columbia tools, Semi Automatic Tools, drywall finishing tools","Columbia Compound Tube - 24"" | Columbia Drywall Tools","Shop Columbia Compound Tube - 24"", an official Columbia semi automatic tools product for professional drywall finishing.",,"index,follow","Columbia Compound Tube - 24""","Columbia Semi Automatic Tools, drywall finishing tools, CMT24",Columbia,CMT24,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMPOUNDTUBE,size,24_in,24 in,,240,0,,,,,,ready,
,variation,CMT32,,"Columbia Compound Tube - 32""",1,0,visible,Official Columbia semi-automatic taping tools including compound tubes and cam lock tubes.,<p>Columbia Compound Tube - 32&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 32&quot;</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 19.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,167.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Semi Automatic Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cmt24-01.webp,,,COLCOMPOUNDTUBE,,,,,,2,Columbia,Size,"32""",,1,0,,,,,,"Columbia Compound Tube - 32"", CMT32, Columbia tools, Semi Automatic Tools, drywall finishing tools","Columbia Compound Tube - 32"" | Columbia Drywall Tools","Shop Columbia Compound Tube - 32"", an official Columbia semi automatic tools product for professional drywall finishing.",,"index,follow","Columbia Compound Tube - 32""","Columbia Semi Automatic Tools, drywall finishing tools, CMT32",Columbia,CMT32,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMPOUNDTUBE,size,32_in,32 in,,320,0,,,,,,ready,
,variation,CMT42,,"Columbia Compound Tube - 42""",1,0,visible,Official Columbia semi-automatic taping tools including compound tubes and cam lock tubes.,<p>Columbia Compound Tube - 42&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 42&quot;</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 19.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,182.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Semi Automatic Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cmt24-01.webp,,,COLCOMPOUNDTUBE,,,,,,3,Columbia,Size,"42""",,1,0,,,,,,"Columbia Compound Tube - 42"", CMT42, Columbia tools, Semi Automatic Tools, drywall finishing tools","Columbia Compound Tube - 42"" | Columbia Drywall Tools","Shop Columbia Compound Tube - 42"", an official Columbia semi automatic tools product for professional drywall finishing.",,"index,follow","Columbia Compound Tube - 42""","Columbia Semi Automatic Tools, drywall finishing tools, CMT42",Columbia,CMT42,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMPOUNDTUBE,size,42_in,42 in,,420,0,,,,,,ready,
,variation,CMT55,,"Columbia Compound Tube - 55""",1,0,visible,Official Columbia semi-automatic taping tools including compound tubes and cam lock tubes.,<p>Columbia Compound Tube - 55&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 55&quot;</li><li>Official Columbia Product Catalogue item</li><li>Tools-only catalog entry; maintenance and replacement parts excluded</li><li>Production-format WooCommerce import row</li></ul><p><em>Catalog source page: 19.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,190.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Semi Automatic Tools",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-cmt24-01.webp,,,COLCOMPOUNDTUBE,,,,,,4,Columbia,Size,"55""",,1,0,,,,,,"Columbia Compound Tube - 55"", CMT55, Columbia tools, Semi Automatic Tools, drywall finishing tools","Columbia Compound Tube - 55"" | Columbia Drywall Tools","Shop Columbia Compound Tube - 55"", an official Columbia semi automatic tools product for professional drywall finishing.",,"index,follow","Columbia Compound Tube - 55""","Columbia Semi Automatic Tools, drywall finishing tools, CMT55",Columbia,CMT55,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLCOMPOUNDTUBE,size,55_in,55 in,,550,0,,,,,,ready,
,variation,25DF,,"Columbia Direct Flusher - 2.5""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Direct Flusher - 2.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 2.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-2-5df-01.webp,,,COLDIRECTFLUSHER,,,,,,1,Columbia,Size,"2.5""",,1,0,,,,,,"Columbia Direct Flusher - 2.5"", 2.5DF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Direct Flusher - 2.5"" | Columbia Drywall Tools","Shop Columbia Direct Flusher - 2.5"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Direct Flusher - 2.5""","Columbia Corner Flushers, drywall finishing tools, 2.5DF",Columbia,2.5DF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLDIRECTFLUSHER,size,2.5_in,2.5 in,,25,0,,,,,,ready,
,variation,3DF,,"Columbia Direct Flusher - 3""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Direct Flusher - 3&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,98.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLDIRECTFLUSHER,,,,,,2,Columbia,Size,"3""",,1,0,,,,,,"Columbia Direct Flusher - 3"", 3DF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Direct Flusher - 3"" | Columbia Drywall Tools","Shop Columbia Direct Flusher - 3"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Direct Flusher - 3""","Columbia Corner Flushers, drywall finishing tools, 3DF",Columbia,3DF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLDIRECTFLUSHER,size,3_in,3 in,,30,1,,,,,,ready,
,variation,35DF,,"Columbia Direct Flusher - 3.5""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Direct Flusher - 3.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3.5&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLDIRECTFLUSHER,,,,,,4,Columbia,Size,"3.5""",,1,0,,,,,,"Columbia Direct Flusher - 3.5"", 3.5DF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Direct Flusher - 3.5"" | Columbia Drywall Tools","Shop Columbia Direct Flusher - 3.5"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Direct Flusher - 3.5""","Columbia Corner Flushers, drywall finishing tools, 3.5DF",Columbia,3.5DF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLDIRECTFLUSHER,size,3.5_in,3.5 in,,35,1,,,,,,ready,
,variation,4DF,,"Columbia Direct Flusher - 4""",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Direct Flusher - 4&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 4&quot;</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,108.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,,,,COLDIRECTFLUSHER,,,,,,5,Columbia,Size,"4""",,1,0,,,,,,"Columbia Direct Flusher - 4"", 4DF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Direct Flusher - 4"" | Columbia Drywall Tools","Shop Columbia Direct Flusher - 4"", an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Direct Flusher - 4""","Columbia Corner Flushers, drywall finishing tools, 4DF",Columbia,4DF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLDIRECTFLUSHER,size,4_in,4 in,,40,1,,,,,,ready,
,variation,3WTDF,,"Columbia Direct Flusher - 3"" Widetrack",1,0,visible,Official Columbia flushers for angle finishing in multiple sizes and configurations.,<p>Columbia Direct Flusher - 3&quot; Widetrack is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 3&quot; Widetrack</li><li>Official Columbia corner-finishing tool</li><li>Configured to avoid replacement-part leakage into tool selections</li><li>Mapped to the correct product family and variation attribute</li></ul><p><em>Catalog source page: 21.</em></p>,,,taxable,,1,,,0,0,1.0,,,,1,,,101.00,Drywall Finishing Tools > Columbia > Corner Tools,"Columbia, Official Columbia Catalog, Tools Only, Variation, Corner Flushers",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-3wtdf-01.webp,,,COLDIRECTFLUSHER,,,,,,3,Columbia,Size,"3"" Widetrack",,1,0,,,,,,"Columbia Direct Flusher - 3"" Widetrack, 3WTDF, Columbia tools, Corner Flushers, drywall finishing tools","Columbia Direct Flusher - 3"" Widetrack | Columbia Drywall Tools","Shop Columbia Direct Flusher - 3"" Widetrack, an official Columbia corner flushers product for professional drywall finishing.",,"index,follow","Columbia Direct Flusher - 3"" Widetrack","Columbia Corner Flushers, drywall finishing tools, 3WTDF",Columbia,3WTDF,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,corner,corner_tools,0,COLDIRECTFLUSHER,size,3_in_widetrack,"3"" Widetrack",,50,0,,,,,,ready,
,variation,55FBB,,"Columbia Fat Boy Finishing Box - 5.5""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Fat Boy Finishing Box - 5.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 5.5&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-5-5fbb-01.webp,,,COLFATBOYBOX,,,,,,1,Columbia,Size,"5.5""",,1,0,,,,,,"Columbia Fat Boy Finishing Box - 5.5"", 5.5FBB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Fat Boy Finishing Box - 5.5"" | Columbia Drywall Tools","Shop Columbia Fat Boy Finishing Box - 5.5"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Fat Boy Finishing Box - 5.5""","Columbia Flat Boxes, drywall finishing tools, 5.5FBB",Columbia,5.5FBB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFATBOYBOX,size,5.5_in,5.5 in,,55,0,,,,,,ready,
,variation,8FBB,,"Columbia Fat Boy Finishing Box - 8""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Fat Boy Finishing Box - 8&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 8&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-8fbb-01.webp,,,COLFATBOYBOX,,,,,,2,Columbia,Size,"8""",,1,0,,,,,,"Columbia Fat Boy Finishing Box - 8"", 8FBB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Fat Boy Finishing Box - 8"" | Columbia Drywall Tools","Shop Columbia Fat Boy Finishing Box - 8"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Fat Boy Finishing Box - 8""","Columbia Flat Boxes, drywall finishing tools, 8FBB",Columbia,8FBB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFATBOYBOX,size,8_in,8 in,,80,0,,,,,,ready,
,variation,10FBB,,"Columbia Fat Boy Finishing Box - 10""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Fat Boy Finishing Box - 10&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 10&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-10fbb-01.webp,,,COLFATBOYBOX,,,,,,3,Columbia,Size,"10""",,1,0,,,,,,"Columbia Fat Boy Finishing Box - 10"", 10FBB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Fat Boy Finishing Box - 10"" | Columbia Drywall Tools","Shop Columbia Fat Boy Finishing Box - 10"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Fat Boy Finishing Box - 10""","Columbia Flat Boxes, drywall finishing tools, 10FBB",Columbia,10FBB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFATBOYBOX,size,10_in,10 in,,100,0,,,,,,ready,
,variation,12FBB,,"Columbia Fat Boy Finishing Box - 12""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Fat Boy Finishing Box - 12&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 12&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,,,,COLFATBOYBOX,,,,,,4,Columbia,Size,"12""",,1,0,,,,,,"Columbia Fat Boy Finishing Box - 12"", 12FBB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Fat Boy Finishing Box - 12"" | Columbia Drywall Tools","Shop Columbia Fat Boy Finishing Box - 12"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Fat Boy Finishing Box - 12""","Columbia Flat Boxes, drywall finishing tools, 12FBB",Columbia,12FBB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFATBOYBOX,size,12_in,12 in,,120,1,,,,,,ready,
,variation,55FFB,,"Columbia Flat Finishing Box - 5.5""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Flat Finishing Box - 5.5&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 5.5&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,,,,,1,,,0.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-5-5ffb-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-5-5ffb-02.webp",,,COLFLATFINISHINGBOXES,,,,,,1,Columbia,Size,"5.5""",,1,0,,,,,,"Columbia Flat Finishing Box - 5.5"", 5.5FFB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Flat Finishing Box - 5.5"" | Columbia Drywall Tools","Shop Columbia Flat Finishing Box - 5.5"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Flat Finishing Box - 5.5""","Columbia Flat Boxes, drywall finishing tools, 5.5FFB",Columbia,5.5FFB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFLATFINISHINGBOXES,size,5.5_in,5.5 in,,55,0,,,,,,ready,
,variation,7FFB,,"Columbia Flat Finishing Box - 7""",1,0,visible,Official Columbia flat finishing boxes for flats and butt joints.,<p>Columbia Flat Finishing Box - 7&quot; is an official Columbia tools catalog item from the Columbia Product Catalogue.</p><p><strong>Configuration:</strong></p><ul><li>Size: 7&quot;</li><li>Official Columbia box-family finishing tool</li><li>Designed for professional compound application</li><li>Grouped into size-correct WooCommerce variations where applicable</li></ul><p><em>Catalog source page: 12.</em></p>,,,taxable,,1,,,0,0,5.0,,,,1,,,367.00,Drywall Finishing Tools > Columbia > Finishing Boxes,"Columbia, Official Columbia Catalog, Tools Only, Variation, Flat Boxes",,,,,COLFLATFINISHINGBOXES,,,,,,2,Columbia,Size,"7""",,1,0,,,,,,"Columbia Flat Finishing Box - 7"", 7FFB, Columbia tools, Flat Boxes, drywall finishing tools","Columbia Flat Finishing Box - 7"" | Columbia Drywall Tools","Shop Columbia Flat Finishing Box - 7"", an official Columbia flat boxes product for professional drywall finishing.",,"index,follow","Columbia Flat Finishing Box - 7""","Columbia Flat Boxes, drywall finishing tools, 7FFB",Columbia,7FFB,NewCondition,columbia-taping-tools,Columbia,variation,purchasable,finishing,finishing_boxes,0,COLFLATFINISHINGBOXES,size,7_in,7 in,,70,1,,,,,,ready,
