image_path,image_name,image_stem,image_stem_core,sku,name,brand,categories,match_method,confidence
products/scraped_results/TapeTech/images/17TTE_01.WEBP,17TTE_01.WEBP,17TTE_01,17TTE,17TTE,TapeTech Flex Tape Outside Corner Roller,TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/17TTE_02.WEBP,17TTE_02.WEBP,17TTE_02,17TTE,17TTE,TapeTech Flex Tape Outside Corner Roller,TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/40XTT_01.WEBP,40XTT_01.WEBP,40XTT_01,40XTT,40XTT,"TapeTech 2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/40XTT_02.WEBP,40XTT_02.WEBP,40XTT_02,40XTT,40XTT,"TapeTech 2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/40XTT_03.WEBP,40XTT_03.WEBP,40XTT_03,40XTT,40XTT,"TapeTech 2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/42TT_01.WEBP,42TT_01.WEBP,42TT_01,42TT,42TT,"TapeTech 2-1/2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/42TT_02.WEBP,42TT_02.WEBP,42TT_02,42TT,42TT,"TapeTech 2-1/2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/42TT_03.WEBP,42TT_03.WEBP,42TT_03,42TT,42TT,"TapeTech 2-1/2"" Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48TT_01.WEBP,48TT_01.WEBP,48TT_01,48TT,48TT,"TapeTech 3"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48TT_02.WEBP,48TT_02.WEBP,48TT_02,48TT,48TT,"TapeTech 3"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48TT_03.WEBP,48TT_03.WEBP,48TT_03,48TT,48TT,"TapeTech 3"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48TT_04.WEBP,48TT_04.WEBP,48TT_04,48TT,48TT,"TapeTech 3"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48XTT_01.WEBP,48XTT_01.WEBP,48XTT_01,48XTT,48XTT,"TapeTech 3-1/2"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48XTT_02.WEBP,48XTT_02.WEBP,48XTT_02,48XTT,48XTT,"TapeTech 3-1/2"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48XTT_03.WEBP,48XTT_03.WEBP,48XTT_03,48XTT,48XTT,"TapeTech 3-1/2"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48XTT_04.WEBP,48XTT_04.WEBP,48XTT_04,48XTT,48XTT,"TapeTech 3-1/2"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/48XTT_05.WEBP,48XTT_05.WEBP,48XTT_05,48XTT,48XTT,"TapeTech 3-1/2"" EasyRoll® Adjustable Corner Finisher",TapeTech,Drywall Finishing Tools > TapeTech > Corner Finishers & Rollers,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76TT-CA_01.WEBP,76TT-CA_01.WEBP,76TT-CA_01,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT-CA_02.WEBP,76TT-CA_02.WEBP,76TT-CA_02,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT-CA_03.WEBP,76TT-CA_03.WEBP,76TT-CA_03,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT-CA_04.WEBP,76TT-CA_04.WEBP,76TT-CA_04,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT-CA_05.WEBP,76TT-CA_05.WEBP,76TT-CA_05,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT-CA_06.WEBP,76TT-CA_06.WEBP,76TT-CA_06,76TT-CA,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_partial_match_stripped_suffix,0.91
products/scraped_results/TapeTech/images/76TT_01.WEBP,76TT_01.WEBP,76TT_01,76TT,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76TT_02.WEBP,76TT_02.WEBP,76TT_02,76TT,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76TT_03.WEBP,76TT_03.WEBP,76TT_03,76TT,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76TT_04.WEBP,76TT_04.WEBP,76TT_04,76TT,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76TT_05.WEBP,76TT_05.WEBP,76TT_05,76TT,76TT,TapeTech EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76XLTT_01.WEBP,76XLTT_01.WEBP,76XLTT_01,76XLTT,76XLTT,TapeTech XL EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76XLTT_02.WEBP,76XLTT_02.WEBP,76XLTT_02,76XLTT,76XLTT,TapeTech XL EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76XLTT_03.WEBP,76XLTT_03.WEBP,76XLTT_03,76XLTT,76XLTT,TapeTech XL EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76XLTT_04.WEBP,76XLTT_04.WEBP,76XLTT_04,76XLTT,76XLTT,TapeTech XL EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/76XLTT_05.WEBP,76XLTT_05.WEBP,76XLTT_05,76XLTT,76XLTT,TapeTech XL EasyClean® Loading Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT-PA_01.WEBP,8000TT-PA_01.WEBP,8000TT-PA_01,8000TT-PA,8000TT-PA,TapeTech Wizard™ Compact Flat Box Handle – 8000TT-PA,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT-PA_02.WEBP,8000TT-PA_02.WEBP,8000TT-PA_02,8000TT-PA,8000TT-PA,TapeTech Wizard™ Compact Flat Box Handle – 8000TT-PA,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT-PA_03.WEBP,8000TT-PA_03.WEBP,8000TT-PA_03,8000TT-PA,8000TT-PA,TapeTech Wizard™ Compact Flat Box Handle – 8000TT-PA,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT_01.WEBP,8000TT_01.WEBP,8000TT_01,8000TT,8000TT,TapeTech Wizard™ Compact Flat Box Handle – 8000TT,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT_02.WEBP,8000TT_02.WEBP,8000TT_02,8000TT,8000TT,TapeTech Wizard™ Compact Flat Box Handle – 8000TT,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT_03.WEBP,8000TT_03.WEBP,8000TT_03,8000TT,8000TT,TapeTech Wizard™ Compact Flat Box Handle – 8000TT,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT_04.WEBP,8000TT_04.WEBP,8000TT_04,8000TT,8000TT,TapeTech Wizard™ Compact Flat Box Handle – 8000TT,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8000TT_05.WEBP,8000TT_05.WEBP,8000TT_05,8000TT,8000TT,TapeTech Wizard™ Compact Flat Box Handle – 8000TT,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8034TT_01.WEBP,8034TT_01.WEBP,8034TT_01,8034TT,8034TT,"TapeTech Flat Box Handle – 34""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8034TT_02.WEBP,8034TT_02.WEBP,8034TT_02,8034TT,8034TT,"TapeTech Flat Box Handle – 34""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8042TT_01.WEBP,8042TT_01.WEBP,8042TT_01,8042TT,8042TT,"TapeTech Flat Box Handle – 42""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8042TT_02.WEBP,8042TT_02.WEBP,8042TT_02,8042TT,8042TT,"TapeTech Flat Box Handle – 42""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8054TT_01.WEBP,8054TT_01.WEBP,8054TT_01,8054TT,8054TT,"TapeTech Flat Box Handle – 54""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8054TT_02.WEBP,8054TT_02.WEBP,8054TT_02,8054TT,8054TT,"TapeTech Flat Box Handle – 54""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8072TT_01.WEBP,8072TT_01.WEBP,8072TT_01,8072TT,8072TT,"TapeTech Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8072TT_02.WEBP,8072TT_02.WEBP,8072TT_02,8072TT,8072TT,"TapeTech Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8072TT_03.WEBP,8072TT_03.WEBP,8072TT_03,8072TT,8072TT,"TapeTech Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8072TT_04.WEBP,8072TT_04.WEBP,8072TT_04,8072TT,8072TT,"TapeTech Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8072TT_05.WEBP,8072TT_05.WEBP,8072TT_05,8072TT,8072TT,"TapeTech Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8134TT_01.WEBP,8134TT_01.WEBP,8134TT_01,8134TT,8134TT,"TapeTech EasyFinish® Bent Flat Box Handle – 34""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8134TT_02.WEBP,8134TT_02.WEBP,8134TT_02,8134TT,8134TT,"TapeTech EasyFinish® Bent Flat Box Handle – 34""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8142TT_01.WEBP,8142TT_01.WEBP,8142TT_01,8142TT,8142TT,"TapeTech EasyFinish® Bent Flat Box Handle – 42""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8142TT_02.WEBP,8142TT_02.WEBP,8142TT_02,8142TT,8142TT,"TapeTech EasyFinish® Bent Flat Box Handle – 42""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8154TT_01.WEBP,8154TT_01.WEBP,8154TT_01,8154TT,8154TT,"TapeTech EasyFinish® Bent Flat Box Handle – 54""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8154TT_02.WEBP,8154TT_02.WEBP,8154TT_02,8154TT,8154TT,"TapeTech EasyFinish® Bent Flat Box Handle – 54""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8172TT_01.WEBP,8172TT_01.WEBP,8172TT_01,8172TT,8172TT,"TapeTech EasyFinish® Bent Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/8172TT_02.WEBP,8172TT_02.WEBP,8172TT_02,8172TT,8172TT,"TapeTech EasyFinish® Bent Flat Box Handle – 72""",TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/85T_01.WEBP,85T_01.WEBP,85T_01,85T,85T,TapeTech Gooseneck (85T),TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/85XLTT_01.WEBP,85XLTT_01.WEBP,85XLTT_01,85XLTT,85XLTT,TapeTech XL Gooseneck for 76XLTT Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/85XLTT_02.WEBP,85XLTT_02.WEBP,85XLTT_02,85XLTT,85XLTT,TapeTech XL Gooseneck for 76XLTT Pump,TapeTech,Drywall Finishing Tools > TapeTech > Compound Tubes & Loading Accessories,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/88TTE_01.WEBP,88TTE_01.WEBP,88TTE_01,88TTE,88TTE,TapeTech Xtender Flat Box Handle,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/88TTE_02.WEBP,88TTE_02.WEBP,88TTE_02,88TTE,88TTE,TapeTech Xtender Flat Box Handle,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/88TTE_03.WEBP,88TTE_03.WEBP,88TTE_03,88TTE,88TTE,TapeTech Xtender Flat Box Handle,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/88TTE_04.WEBP,88TTE_04.WEBP,88TTE_04,88TTE,88TTE,TapeTech Xtender Flat Box Handle,TapeTech,Drywall Finishing Tools > TapeTech > Flat Box Handles,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/90T_01.WEBP,90T_01.WEBP,90T_01,90T,90T,TapeTech Box Filler,TapeTech,Drywall Finishing Tools > TapeTech > Flat Boxes,sku_exact_match_stripped_suffix,0.995
products/scraped_results/TapeTech/images/90T_02.WEBP,90T_02.WEBP,90T_02,90T,90T,TapeTech Box Filler,TapeTech,Drywall Finishing Tools > TapeTech > Flat Boxes,sku_exact_match_stripped_suffix,0.995
